id,listing,rental_condition,details,agency,address,latitude,longitude,transaction_type,deposit,monthly_rent,housing_type,area_info,floor_info,direction
601,빌라,"전세3억 2,000","빌라50/29m², 7/9층, 동향",금수공인중개사사무소,서울시 광진구 구의동 222-34,37.5405687875532,127.089347761879,전세,32000,0,빌라,50/29m,7/9층,동향
602,상가주택,"월세2,000/70","상가주택42/39m², 1/4층, 남향",제일공인중개사사무소,서울시 광진구 구의동 240-18,37.5415849468325,127.087648633852,월세,2000,70,상가주택,42/39m,1/4층,남향
603,빌라,"월세3,000/65","빌라23/15m², 3/6층, 북동향",태양공인중개사사무소,서울시 광진구 구의동 57-46,37.5507084871927,127.091996070029,월세,3000,65,빌라,23/15m,3/6층,북동향
604,집주인다가구,"월세2,000/135","단독/다가구46/40m², 3/5층, 서향",247행복공인중개사사무소,서울시 광진구 구의동 227-30,37.5431744792709,127.090763721832,월세,2000,135,단독/다가구,46/40m,3/5층,서향
605,집주인다가구,"전세1억 7,500","단독/다가구35/35m², 3/5층, 남향",대광공인중개사사무소,서울시 광진구 구의동 224-46,37.5420206026368,127.090250192436,전세,17500,0,단독/다가구,35/35m,3/5층,남향
606,집주인다가구,"월세5,000/40","단독/다가구33/33m², 1/3층, 남향",미래공인중개사사무소,서울시 광진구 구의동 33-38,37.5519090290379,127.094102243559,월세,5000,40,단독/다가구,33/33m,1/3층,남향
607,집주인다가구,"전세1억 9,000","단독/다가구50/40m², 중/4층, 남동향",OK부동산(02-444-4985)공인중개사무소,서울시 광진구 구의동 639-9,37.5440715620002,127.082339317358,전세,19000,0,단독/다가구,50/40m,중/4층,남동향
608,빌라,전세2억,"빌라45/36m², 1/7층, 북동향",주식회사 부동산중개법인수호,서울시 광진구 구의동 224-35,37.5422891867714,127.090842648086,전세,20000,0,빌라,45/36m,1/7층,북동향
609,단독,월세500/32,"단독/다가구19/19m², 2/3층, 동향",황금부동산공인중개사사무소,서울시 광진구 구의동,37.5502741239801,127.093135225891,월세,500,32,단독/다가구,19/19m,2/3층,동향
610,오피스텔,"월세1,000/85","원룸34/24m², 고/10층, 남서향",부동산중개법인토지사랑,서울시 광진구 구의동 71-5,37.5492170348806,127.090283990915,월세,1000,85,원룸,34/24m,고/10층,남서향
611,다가구,"월세1,000/53","단독/다가구42/39m², 2/3층, 남향",제일공인중개사사무소,서울시 광진구 구의동 71-5,37.5492170348806,127.090283990915,월세,1000,53,단독/다가구,42/39m,2/3층,남향
612,다가구,"월세3,000/65","단독/다가구23/21m², 3/6층, 북동향",공명부동산공인중개사사무소,서울시 광진구 구의동 71-5,37.5492170348806,127.090283990915,월세,3000,65,단독/다가구,23/21m,3/6층,북동향
613,빌라,"전세3억 2,000","빌라45/29m², 7/9층, 서향",롯데공인중개사사무소,서울시 광진구 구의동 251-169,37.5411828831415,127.084360199308,전세,32000,0,빌라,45/29m,7/9층,서향
614,다가구,"전세6,000","단독/다가구23/23m², B1/4층, 북동향",부동산스타 공인중개사 사무소,서울시 광진구 구의동 653-1,37.542246134907,127.08234296748,전세,6000,0,단독/다가구,23/23m,B1/4층,북동향
615,집주인다가구,"월세1,000/40","단독/다가구33/33m², B1/2층, 북서향",미래공인중개사사무소,서울시 광진구 구의동 32-3,37.5527275377141,127.093936008599,월세,1000,40,단독/다가구,33/33m,B1/2층,북서향
616,빌라,"월세3,000/138","빌라57/29m², 5/6층, 남동향",태양공인중개사사무소,서울시 광진구 구의동 57-46,37.5507084871927,127.091996070029,월세,3000,138,빌라,57/29m,5/6층,남동향
617,집주인빌라,"전세1억 8,000","빌라26/20m², 3/5층, 북향",은혜공인중개사사무소,서울시 광진구 구의동 226-17,37.5431673679588,127.08933728434,전세,18000,0,빌라,26/20m,3/5층,북향
618,상가주택,"월세5,000/100","상가주택115/39m², 2/5층, 남서향",정공인중개사사무소,서울시 광진구 구의동 232-7,37.5439491979123,127.087731063459,월세,5000,100,상가주택,115/39m,2/5층,남서향
619,빌라,"전세1억 6,500","빌라-/29m², 저/4층, 동향",딸기공인중개사사무소,서울시 광진구 구의동 23-1,37.5530447888523,127.095496224564,전세,16500,0,빌라,-/29m,저/4층,동향
620,상가주택,"월세2,000/80","상가주택43/40m², 1/4층, 동향",스위트공인중개사사무소,서울시 광진구 구의동 240-18,37.5415849468325,127.087648633852,월세,2000,80,상가주택,43/40m,1/4층,동향
621,단독,"월세3,000/70","단독/다가구26/24m², 3/5층, 남서향",골드부동산공인중개사사무소,서울시 광진구 구의동 232-7,37.5439491979123,127.087731063459,월세,3000,70,단독/다가구,26/24m,3/5층,남서향
622,다가구,"월세1,000/50","단독/다가구36/36m², B1/2층, 남향",미래공인중개사사무소,서울시 광진구 구의동 57-18,37.5501104129148,127.092331775238,월세,1000,50,단독/다가구,36/36m,B1/2층,남향
623,빌라,월세2억 800/25,"빌라40/24m², 고/5층, 남서향",주식회사부동산중개법인수호,서울시 광진구 구의동 35-34,37.5514532827653,127.095809591133,월세,20800,25,빌라,40/24m,고/5층,남서향
624,빌라,"월세1억 3,000/30","빌라29/25m², 중/5층, 서향",해오름공인중개사,서울시 광진구 구의동 252-45,37.5393316915231,127.084104207401,월세,13000,30,빌라,29/25m,중/5층,서향
625,빌라,전세2억,"빌라45/36m², 1/7층, 북동향",주식회사 부동산중개법인수호,서울시 광진구 구의동 224-35,37.5422891867714,127.090842648086,전세,20000,0,빌라,45/36m,1/7층,북동향
626,집주인다가구,"월세1,000/60","단독/다가구33/27m², 2/4층, 남향",연세공인중개사사무소,서울시 광진구 구의동 251-127,37.5396433728677,127.083941735445,월세,1000,60,단독/다가구,33/27m,2/4층,남향
627,집주인일반원룸,"월세3,000/65","원룸29/17m², 3/4층, 동향",늘온공인중개사사무소,서울시 광진구 구의동 60-26,37.5478537860714,127.091736363159,월세,3000,65,원룸,29/17m,3/4층,동향
628,집주인단독,"월세1,500/50","단독/다가구77/38m², 저/3층, 남동향",중앙공인중개사사무소,서울시 광진구 구의동,37.5502741239801,127.093135225891,월세,1500,50,단독/다가구,77/38m,저/3층,남동향
629,집주인다가구,"전세5,000","단독/다가구-/19m², B1/4층, 남동향",으뜸공인중개사사무소,서울시 광진구 구의동 207-30,37.5416840492164,127.092731221399,전세,5000,0,단독/다가구,-/19m,B1/4층,남동향
630,집주인단독,"전세8,500","단독/다가구86/43m², 저/2층, 남동향",중앙공인중개사사무소,서울시 광진구 구의동,37.5502741239801,127.093135225891,전세,8500,0,단독/다가구,86/43m,저/2층,남동향
631,집주인빌라,"월세5,000/120","빌라43/29m², 5/7층, 동향",골드부동산공인중개사사무소,서울시 광진구 구의동 251-160,37.5413934453209,127.084235969259,월세,5000,120,빌라,43/29m,5/7층,동향
632,집주인다가구,월세500/37,"단독/다가구23/23m², B1/2층, 동향",하버드공인중개사사무소,서울시 광진구 구의동 239-65,37.5426313453562,127.088283181481,월세,500,37,단독/다가구,23/23m,B1/2층,동향
633,일반원룸,"월세6,000/35","원룸19/19m², 중/8층, 서향",황금부동산공인중개사사무소,서울시 광진구 구의동 236-48,37.5433330450144,127.08483968354,월세,6000,35,원룸,19/19m,중/8층,서향
634,일반원룸,"월세5,000/45","원룸23/19m², 2/8층, 서향",황금부동산공인중개사사무소,서울시 광진구 구의동 236-48,37.5433330450144,127.08483968354,월세,5000,45,원룸,23/19m,2/8층,서향
636,집주인다가구,"전세2억 3,000","단독/다가구-/44m², 3/5층, 남동향",하버드공인중개사사무소,서울시 광진구 구의동 232-74,37.5440049543957,127.087387247636,전세,23000,0,단독/다가구,-/44m,3/5층,남동향
637,다가구,"전세3,000","단독/다가구23/23m², B1/2층, 북동향",미래공인중개사사무소,서울시 광진구 구의동 57-90,37.5505101105248,127.091966403083,전세,3000,0,단독/다가구,23/23m,B1/2층,북동향
638,다가구,"월세1,000/50","단독/다가구50/46m², B1/3층, 북향",무궁화 공인중개사 사무소,서울시 광진구 구의동 248-16,37.5406549263199,127.085944396874,월세,1000,50,단독/다가구,50/46m,B1/3층,북향
639,단독,"월세1,000/80","단독/다가구41/38m², 3/4층, 서향",247행복공인중개사사무소,서울시 광진구 구의동 224-68,37.5421355151427,127.0902042776,월세,1000,80,단독/다가구,41/38m,3/4층,서향
640,빌라,월세2억 800/25,"빌라31/24m², 5/5층, 서향",주식회사부동산중개법인수호,서울시 광진구 구의동 596-9,37.5339999411775,127.090667520067,월세,20800,25,빌라,31/24m,5/5층,서향
641,빌라,"전세2억 8,500","빌라38/29m², 중/6층, 북향",삼대부동산공인중개사사무소,서울시 광진구 구의동 217-10,37.538443601184,127.093420463816,전세,28500,0,빌라,38/29m,중/6층,북향
642,빌라,월세2억 800/25,"빌라31/24m², 5/5층, 서향",주식회사부동산중개법인수호,서울시 광진구 구의동 591-12,37.5356334366747,127.090220997356,월세,20800,25,빌라,31/24m,5/5층,서향
643,집주인일반원룸,"월세1,000/55","원룸-/16m², 1/2층, 북동향",하버드공인중개사사무소,서울시 광진구 구의동 591-12,37.5356334366747,127.090220997356,월세,1000,55,원룸,-/16m,1/2층,북동향
644,일반원룸,"월세1,000/75","원룸25/25m², 5/5층, 남향",구의역공인중개사사무소,서울시 광진구 구의동 221-11,37.5393890301198,127.088734896683,월세,1000,75,원룸,25/25m,5/5층,남향
645,단독,"월세1,000/60","단독/다가구-/26m², 2/3층, 북향",대신공인중개사사무소,서울시 광진구 구의동,37.5502741239801,127.093135225891,월세,1000,60,단독/다가구,-/26m,2/3층,북향
646,빌라,"전세1억 5,000","빌라24/13m², 5/7층, 남향",금탑공인중개사사무소,서울시 광진구 구의동 596-1,37.5336463667034,127.090343284287,전세,15000,0,빌라,24/13m,5/7층,남향
647,일반원룸,"월세1,000/55","원룸19/19m², 3/5층, 동향",구의역공인중개사사무소,서울시 광진구 구의동 242-22,37.53835017778,127.08679443098,월세,1000,55,원룸,19/19m,3/5층,동향
648,집주인일반원룸,"월세1,000/40","원룸31/21m², 저/4층, 남동향",OK부동산(02-444-4985)공인중개사무소,서울시 광진구 구의동 638-2,37.5439400035973,127.082743931433,월세,1000,40,원룸,31/21m,저/4층,남동향
649,일반원룸,"월세2,000/48","원룸23/19m², 1/7층, 북향",늘온공인중개사사무소,서울시 광진구 구의동 252-46,37.5392251850427,127.084115855249,월세,2000,48,원룸,23/19m,1/7층,북향
650,집주인다가구,"월세3,000/110","단독/다가구39/36m², 5/5층, 남향",골드부동산공인중개사사무소,서울시 광진구 구의동 251-127,37.5396433728677,127.083941735445,월세,3000,110,단독/다가구,39/36m,5/5층,남향
651,집주인다가구,"월세1억 3,000/55","단독/다가구38/27m², 2/5층, 서향",대광공인중개사사무소,서울시 광진구 구의동 210-67,37.5398882644408,127.090997126545,월세,13000,55,단독/다가구,38/27m,2/5층,서향
652,집주인다가구,"월세5,000/40","단독/다가구53/39m², 저/3층, 북서향",중앙공인중개사사무소,서울시 광진구 구의동 33-38,37.5519090290379,127.094102243559,월세,5000,40,단독/다가구,53/39m,저/3층,북서향
653,일반원룸,"월세3,000/45","원룸29/16m², 3/7층, 남서향",늘온공인중개사사무소,서울시 광진구 구의동 252-46,37.5392251850427,127.084115855249,월세,3000,45,원룸,29/16m,3/7층,남서향
654,집주인다가구,월세1억/10,"단독/다가구23/19m², 고/5층, 동향",사구팔구부동산공인중개사사무소,서울시 광진구 구의동 211-40,37.5407380763801,127.093206076432,월세,10000,10,단독/다가구,23/19m,고/5층,동향
655,집주인빌라,"월세2,000/75","빌라32/19m², 6/6층, 동향",공명부동산공인중개사사무소,서울시 광진구 구의동 211-40,37.5407380763801,127.093206076432,월세,2000,75,빌라,32/19m,6/6층,동향
659,집주인일반원룸,월세500/40,"원룸23/18m², B1/3층, 남서향",늘온공인중개사사무소,서울시 광진구 구의동 221-48,37.539847541732,127.089103403004,월세,500,40,원룸,23/18m,B1/3층,남서향
660,집주인일반원룸,전세2억,"원룸47/40m², 5/5층, 남동향",명문공인중개사사무소,서울시 광진구 구의동 650-12,37.5420725420573,127.081520945535,전세,20000,0,원룸,47/40m,5/5층,남동향
661,다가구,"월세1,000/60","단독/다가구36/34m², 2/4층, 남향",으뜸공인중개사사무소,서울시 광진구 구의동 251-127,37.5396433728677,127.083941735445,월세,1000,60,단독/다가구,36/34m,2/4층,남향
662,다가구,"월세1억 2,000/40","단독/다가구-/39m², 3/5층, 동향",명품공인중개사사무소,서울시 광진구 구의동 64-15,37.5470932954808,127.089330879668,월세,12000,40,단독/다가구,-/39m,3/5층,동향
663,단독,"월세1,000/50","단독/다가구23/23m², 중/2층, 동향",황금부동산공인중개사사무소,서울시 광진구 구의동,37.5502741239801,127.093135225891,월세,1000,50,단독/다가구,23/23m,중/2층,동향
666,일반원룸,"월세1억 2,000/20","원룸30/28m², 저/3층, 남동향",하림공인중개사사무소,서울시 광진구 구의동 69-17,37.5465832094614,127.087810193745,월세,12000,20,원룸,30/28m,저/3층,남동향
667,집주인빌라,"월세1,000/55","빌라39/33m², B1/3층, 남서향",늘온공인중개사사무소,서울시 광진구 구의동 221-48,37.539847541732,127.089103403004,월세,1000,55,빌라,39/33m,B1/3층,남서향
668,다가구,"월세3,000/70","단독/다가구40/40m², 2/4층, 동향",황금부동산공인중개사사무소,서울시 광진구 구의동 237-34,37.5422430555088,127.085534341603,월세,3000,70,단독/다가구,40/40m,2/4층,동향
669,일반원룸,"월세7,000/50","원룸-/17m², 고/4층, 남향",백억공인중개사사무소,서울시 광진구 구의동 239-75,37.5424658938345,127.088079422886,월세,7000,50,원룸,-/17m,고/4층,남향
670,빌라,전세2억,"빌라45/36m², 1/7층, 북동향",주식회사부동산중개법인수호,서울시 광진구 구의동 239-75,37.5424658938345,127.088079422886,전세,20000,0,빌라,45/36m,1/7층,북동향
671,단독,"월세1,000/50","단독/다가구36/36m², B1/3층, 동향",황금부동산공인중개사사무소,서울시 광진구 구의동,37.5502741239801,127.093135225891,월세,1000,50,단독/다가구,36/36m,B1/3층,동향
672,다가구,"월세1,000/40","단독/다가구45/32m², B1/4층, 남향",월드공인중개사무소,서울시 광진구 구의동 33-87,37.5515187613085,127.093478992796,월세,1000,40,단독/다가구,45/32m,B1/4층,남향
673,빌라,"월세5,000/95","빌라35/28m², 중/4층, 서향",강남공인,서울시 광진구 구의동 225-18,37.5427705446216,127.089248890053,월세,5000,95,빌라,35/28m,중/4층,서향
